Entity,Code,Day,total_boosters_per_hundred
Argentina,ARG,2022-04-04,42.75
Argentina,ARG,2022-04-05,42.88
Argentina,ARG,2022-04-06,42.99
Argentina,ARG,2022-04-07,43.1
Argentina,ARG,2022-04-08,43.23
Argentina,ARG,2022-04-09,43.28
Argentina,ARG,2022-04-10,43.3
Argentina,ARG,2022-04-11,43.42
Argentina,ARG,2022-04-12,43.54
Argentina,ARG,2022-04-13,43.67
Argentina,ARG,2022-04-14,43.71
Argentina,ARG,2022-04-15,43.74
Argentina,ARG,2022-04-16,43.78
Argentina,ARG,2022-04-17,43.79
Argentina,ARG,2022-04-18,43.96
Argentina,ARG,2022-04-19,44.15
Argentina,ARG,2022-04-20,44.36
Argentina,ARG,2022-04-21,44.56
Argentina,ARG,2022-04-22,44.78
Argentina,ARG,2022-04-23,44.86
Argentina,ARG,2022-04-24,44.9
Argentina,ARG,2022-04-25,45.12
Argentina,ARG,2022-04-26,45.32
Argentina,ARG,2022-04-27,45.55
Argentina,ARG,2022-04-28,45.79
Argentina,ARG,2022-04-29,46.04
Argentina,ARG,2022-04-30,46.14
Argentina,ARG,2022-05-01,46.14
Argentina,ARG,2022-05-02,46.35
Argentina,ARG,2022-05-03,46.59
Argentina,ARG,2022-05-04,46.84
Argentina,ARG,2022-05-05,47.11
Argentina,ARG,2022-05-06,47.39
Argentina,ARG,2022-05-07,47.5
Argentina,ARG,2022-05-08,47.56
Argentina,ARG,2022-05-09,47.86
Argentina,ARG,2022-05-10,48.2
Argentina,ARG,2022-05-11,48.51
Argentina,ARG,2022-05-12,48.83
Argentina,ARG,2022-05-13,49.22
Argentina,ARG,2022-05-14,49.39
Argentina,ARG,2022-05-15,49.48
Argentina,ARG,2022-05-16,49.82
Argentina,ARG,2022-05-17,50.22
Argentina,ARG,2022-05-18,50.23
Argentina,ARG,2022-05-19,50.59
Argentina,ARG,2022-05-20,50.98
Argentina,ARG,2022-05-21,51.2
Argentina,ARG,2022-05-22,51.3
Argentina,ARG,2022-05-23,51.69
Argentina,ARG,2022-05-24,52.04
Argentina,ARG,2022-05-25,52.04
Armenia,ARM,2021-12-26,0.02
Armenia,ARM,2022-01-02,0.03
Armenia,ARM,2022-01-09,0.04
Armenia,ARM,2022-01-17,0.09
Armenia,ARM,2022-01-23,0.19
Armenia,ARM,2022-01-30,0.3
Armenia,ARM,2022-02-06,0.42
Armenia,ARM,2022-02-20,0.64
Armenia,ARM,2022-03-13,1.05
Armenia,ARM,2022-03-20,1.14
Armenia,ARM,2022-04-03,1.34
Armenia,ARM,2022-04-17,1.36
Asia,,2021-02-26,0
Asia,,2021-02-27,0
Asia,,2021-02-28,0
Asia,,2021-03-01,0
Asia,,2021-03-02,0
Asia,,2021-03-03,0
Asia,,2021-03-04,0
Asia,,2021-03-05,0
Asia,,2021-03-06,0
Asia,,2021-03-07,0
Asia,,2021-03-08,0
Asia,,2021-03-09,0
Asia,,2021-03-10,0
Asia,,2021-03-11,0
Asia,,2021-03-12,0
Asia,,2021-03-13,0
Asia,,2021-03-14,0
Asia,,2021-03-15,0
Asia,,2021-03-16,0
Asia,,2021-03-17,0
Asia,,2021-03-18,0
Asia,,2021-03-19,0
Asia,,2021-03-20,0
Asia,,2021-03-21,0
Asia,,2021-03-22,0
Asia,,2021-03-23,0
Asia,,2021-03-24,0
Asia,,2021-03-25,0
Asia,,2021-03-26,0
Asia,,2021-03-27,0
Asia,,2021-03-28,0
Asia,,2021-03-29,0
Asia,,2021-03-30,0
Asia,,2021-03-31,0
Asia,,2021-04-01,0
Asia,,2021-04-02,0
Asia,,2021-04-03,0
Asia,,2021-04-04,0
Asia,,2021-04-05,0
Asia,,2021-04-06,0
Asia,,2021-04-07,0
Asia,,2021-04-08,0
Asia,,2021-04-09,0
Asia,,2021-04-10,0
Asia,,2021-04-11,0
Asia,,2021-04-12,0
Asia,,2021-04-13,0
Asia,,2021-04-14,0
Asia,,2021-04-15,0
Asia,,2021-04-16,0
Asia,,2021-04-17,0
Asia,,2021-04-18,0
Asia,,2021-04-19,0
Asia,,2021-04-20,0
Asia,,2021-04-21,0
Asia,,2021-04-22,0
Asia,,2021-04-23,0
Asia,,2021-04-24,0
Asia,,2021-04-25,0
Asia,,2021-04-26,0
Asia,,2021-04-27,0
Asia,,2021-04-28,0
Asia,,2021-04-29,0
Asia,,2021-04-30,0
Asia,,2021-05-01,0
Asia,,2021-05-02,0
Asia,,2021-05-03,0
Asia,,2021-05-04,0
Asia,,2021-05-05,0
Asia,,2021-05-06,0
Asia,,2021-05-07,0
Asia,,2021-05-08,0
Asia,,2021-05-09,0
Asia,,2021-05-10,0
Asia,,2021-05-11,0
Asia,,2021-05-12,0
Asia,,2021-05-13,0
Asia,,2021-05-14,0
Asia,,2021-05-15,0
Asia,,2021-05-16,0
Asia,,2021-05-17,0
Asia,,2021-05-18,0
Asia,,2021-05-19,0
Asia,,2021-05-20,0
Asia,,2021-05-21,0
Asia,,2021-05-22,0
Asia,,2021-05-23,0
Asia,,2021-05-24,0
Asia,,2021-05-25,0
Asia,,2021-05-26,0
Asia,,2021-05-27,0
Asia,,2021-05-28,0
Asia,,2021-05-29,0
Asia,,2021-05-30,0
Asia,,2021-05-31,0
Asia,,2021-06-01,0
Asia,,2021-06-02,0
Asia,,2021-06-03,0
Asia,,2021-06-04,0
Asia,,2021-06-05,0
Asia,,2021-06-06,0
Asia,,2021-06-07,0
Asia,,2021-06-08,0
Asia,,2021-06-09,0
Asia,,2021-06-10,0
Asia,,2021-06-11,0
Asia,,2021-06-12,0
Asia,,2021-06-13,0
Asia,,2021-06-14,0
Asia,,2021-06-15,0
Asia,,2021-06-16,0
Asia,,2021-06-17,0
Asia,,2021-06-18,0
Asia,,2021-06-19,0
Asia,,2021-06-20,0
Asia,,2021-06-21,0
Asia,,2021-06-22,0
Asia,,2021-06-23,0
Asia,,2021-06-24,0
Asia,,2021-06-25,0
Asia,,2021-06-26,0
Asia,,2021-06-27,0
Asia,,2021-06-28,0
Asia,,2021-06-29,0
Asia,,2021-06-30,0.01
Asia,,2021-07-01,0.01
Asia,,2021-07-02,0.02
Asia,,2021-07-03,0.02
Asia,,2021-07-04,0.03
Asia,,2021-07-05,0.04
Asia,,2021-07-06,0.05
Asia,,2021-07-07,0.05
Asia,,2021-07-08,0.06
Asia,,2021-07-09,0.06
Asia,,2021-07-10,0.06
Asia,,2021-07-11,0.06
Asia,,2021-07-12,0.07
Asia,,2021-07-13,0.07
Asia,,2021-07-14,0.07
Asia,,2021-07-15,0.12
Asia,,2021-07-16,0.12
Asia,,2021-07-17,0.12
Asia,,2021-07-18,0.12
Asia,,2021-07-19,0.12
Asia,,2021-07-20,0.12
Asia,,2021-07-21,0.12
Asia,,2021-07-22,0.12
Asia,,2021-07-23,0.12
Asia,,2021-07-24,0.12
Asia,,2021-07-25,0.13
Asia,,2021-07-26,0.13
Asia,,2021-07-27,0.14
Asia,,2021-07-28,0.14
Asia,,2021-07-29,0.14
Asia,,2021-07-30,0.15
Asia,,2021-07-31,0.15
Asia,,2021-08-01,0.15
Asia,,2021-08-02,0.15
Asia,,2021-08-03,0.16
Asia,,2021-08-04,0.16
Asia,,2021-08-05,0.17
Asia,,2021-08-06,0.17
Asia,,2021-08-07,0.17
Asia,,2021-08-08,0.18
Asia,,2021-08-09,0.18
Asia,,2021-08-10,0.19
Asia,,2021-08-11,0.2
Asia,,2021-08-12,0.21
Asia,,2021-08-13,0.21
Asia,,2021-08-14,0.22
Asia,,2021-08-15,0.22
Asia,,2021-08-16,0.23
Asia,,2021-08-17,0.23
Asia,,2021-08-18,0.24
Asia,,2021-08-19,0.25
Asia,,2021-08-20,0.25
Asia,,2021-08-21,0.26
Asia,,2021-08-22,0.26
Asia,,2021-08-23,0.27
Asia,,2021-08-24,0.27
Asia,,2021-08-25,0.28
Asia,,2021-08-26,0.29
Asia,,2021-08-27,0.29
Asia,,2021-08-28,0.29
Asia,,2021-08-29,0.3
Asia,,2021-08-30,0.3
Asia,,2021-08-31,0.31
Asia,,2021-09-01,0.31
Asia,,2021-09-02,0.32
Asia,,2021-09-03,0.32
Asia,,2021-09-04,0.32
Asia,,2021-09-05,0.33
Asia,,2021-09-06,0.33
Asia,,2021-09-07,0.33
Asia,,2021-09-08,0.34
Asia,,2021-09-09,0.34
Asia,,2021-09-10,0.35
Asia,,2021-09-11,0.35
Asia,,2021-09-12,0.35
Asia,,2021-09-13,0.35
Asia,,2021-09-14,0.36
Asia,,2021-09-15,0.36
Asia,,2021-09-16,0.36
Asia,,2021-09-17,0.37
Asia,,2021-09-18,0.37
Asia,,2021-09-19,0.37
Asia,,2021-09-20,0.37
Asia,,2021-09-21,0.38
Asia,,2021-09-22,0.38
Asia,,2021-09-23,0.38
Asia,,2021-09-24,0.39
Asia,,2021-09-25,0.39
Asia,,2021-09-26,0.39
Asia,,2021-09-27,0.39
Asia,,2021-09-28,0.4
Asia,,2021-09-29,0.4
Asia,,2021-09-30,0.4
Asia,,2021-10-01,0.41
Asia,,2021-10-02,0.41
Asia,,2021-10-03,0.41
Asia,,2021-10-04,0.41
Asia,,2021-10-05,0.44
Asia,,2021-10-06,0.44
Asia,,2021-10-07,0.44
Asia,,2021-10-08,0.45
Asia,,2021-10-09,0.45
Asia,,2021-10-10,0.45
Asia,,2021-10-11,0.45
Asia,,2021-10-12,0.46
Asia,,2021-10-13,0.46
Asia,,2021-10-14,0.47
Asia,,2021-10-15,0.47
Asia,,2021-10-16,0.47
Asia,,2021-10-17,0.48
Asia,,2021-10-18,0.48
Asia,,2021-10-19,0.48
Asia,,2021-10-20,0.49
Asia,,2021-10-21,0.49
Asia,,2021-10-22,0.49
Asia,,2021-10-23,0.5
Asia,,2021-10-24,0.5
Asia,,2021-10-25,0.5
Asia,,2021-10-26,0.51
Asia,,2021-10-27,0.51
Asia,,2021-10-28,0.52
Asia,,2021-10-29,0.52
Asia,,2021-10-30,0.52
Asia,,2021-10-31,0.53
Asia,,2021-11-01,0.53
Asia,,2021-11-02,0.54
Asia,,2021-11-03,0.55
Asia,,2021-11-04,0.55
Asia,,2021-11-05,1.37
Asia,,2021-11-06,1.37
Asia,,2021-11-07,1.38
Asia,,2021-11-08,1.39
Asia,,2021-11-09,1.4
Asia,,2021-11-10,1.41
Asia,,2021-11-11,1.42
Asia,,2021-11-12,1.67
Asia,,2021-11-13,1.68
Asia,,2021-11-14,1.68
Asia,,2021-11-15,1.69
Asia,,2021-11-16,1.7
Asia,,2021-11-17,1.71
Asia,,2021-11-18,1.72
Asia,,2021-11-19,2.08
Asia,,2021-11-20,2.08
Asia,,2021-11-21,2.09
Asia,,2021-11-22,2.1
Asia,,2021-11-23,2.11
Asia,,2021-11-24,2.12
Asia,,2021-11-25,2.13
Asia,,2021-11-26,2.14
Asia,,2021-11-27,2.15
Asia,,2021-11-28,2.16
Asia,,2021-11-29,2.17
Asia,,2021-11-30,2.18
Asia,,2021-12-01,2.2
Asia,,2021-12-02,2.21
Asia,,2021-12-03,2.88
Asia,,2021-12-04,2.89
Asia,,2021-12-05,2.9
Asia,,2021-12-06,2.92
Asia,,2021-12-07,2.93
Asia,,2021-12-08,2.95
Asia,,2021-12-09,2.99
Asia,,2021-12-10,3.54
Asia,,2021-12-11,3.55
Asia,,2021-12-12,3.56
Asia,,2021-12-13,3.59
Asia,,2021-12-14,3.62
Asia,,2021-12-15,3.68
Asia,,2021-12-16,3.72
Asia,,2021-12-17,3.78
Asia,,2021-12-18,3.81
Asia,,2021-12-19,3.88
Asia,,2021-12-20,3.93
Asia,,2021-12-21,4
Asia,,2021-12-22,4.05
Asia,,2021-12-23,4.11
Asia,,2021-12-24,4.16
Asia,,2021-12-25,4.18
Asia,,2021-12-26,4.2
Asia,,2021-12-27,4.26
Asia,,2021-12-28,4.31
Asia,,2021-12-29,4.35
Asia,,2021-12-30,4.39
Asia,,2021-12-31,4.43
Asia,,2022-01-01,4.44
Asia,,2022-01-02,4.46
Asia,,2022-01-03,4.5
Asia,,2022-01-04,4.53
Asia,,2022-01-05,4.59
Asia,,2022-01-06,9.14
Asia,,2022-01-07,9.2
Asia,,2022-01-08,9.23
Asia,,2022-01-09,9.26
Asia,,2022-01-10,9.31
Asia,,2022-01-11,9.36
Asia,,2022-01-12,9.42
Asia,,2022-01-13,9.71
Asia,,2022-01-14,9.78
Asia,,2022-01-15,9.84
Asia,,2022-01-16,9.89
Asia,,2022-01-17,9.96
Asia,,2022-01-18,10.02
Asia,,2022-01-19,10.11
Asia,,2022-01-20,10.18
Asia,,2022-01-21,10.25
Asia,,2022-01-22,10.29
Asia,,2022-01-23,10.34
Asia,,2022-01-24,10.4
Asia,,2022-01-25,10.47
Asia,,2022-01-26,10.54
Asia,,2022-01-27,10.64
Asia,,2022-01-28,10.72
Asia,,2022-01-29,10.76
Asia,,2022-01-30,10.8
Asia,,2022-01-31,10.87
Asia,,2022-02-01,10.93
Asia,,2022-02-02,10.98
Asia,,2022-02-03,11.05
Asia,,2022-02-04,11.11
Asia,,2022-02-05,11.18
Asia,,2022-02-06,11.34
Asia,,2022-02-07,14.16
Asia,,2022-02-08,14.23
Asia,,2022-02-09,14.3
Asia,,2022-02-10,14.99
Asia,,2022-02-11,15.06
Asia,,2022-02-12,15.12
Asia,,2022-02-13,15.22
Asia,,2022-02-14,15.29
Asia,,2022-02-15,15.36
Asia,,2022-02-16,15.41
Asia,,2022-02-17,15.48
Asia,,2022-02-18,15.58
Asia,,2022-02-19,15.75
Asia,,2022-02-20,15.79
Asia,,2022-02-21,15.86
Asia,,2022-02-22,15.93
Asia,,2022-02-23,15.98
Asia,,2022-02-24,16.04
Asia,,2022-02-25,18.15
Asia,,2022-02-26,18.19
Asia,,2022-02-27,18.22
Asia,,2022-02-28,18.33
Asia,,2022-03-01,18.37
Asia,,2022-03-02,18.43
Asia,,2022-03-03,18.47
Asia,,2022-03-04,18.53
Asia,,2022-03-05,18.61
Asia,,2022-03-06,18.69
Asia,,2022-03-07,18.74
Asia,,2022-03-08,18.8
Asia,,2022-03-09,18.85
Asia,,2022-03-10,18.91
Asia,,2022-03-11,18.96
Asia,,2022-03-12,19.02
Asia,,2022-03-13,19.13
Asia,,2022-03-14,19.17
Asia,,2022-03-15,19.22
Asia,,2022-03-16,19.27
Asia,,2022-03-17,21.24
Asia,,2022-03-18,21.39
Asia,,2022-03-19,21.45
Asia,,2022-03-20,21.49
Asia,,2022-03-21,21.74
Asia,,2022-03-22,21.83
Asia,,2022-03-23,21.88
Asia,,2022-03-24,22.2
Asia,,2022-03-25,22.26
Asia,,2022-03-26,22.3
Asia,,2022-03-27,22.35
Asia,,2022-03-28,22.45
Asia,,2022-03-29,22.51
Asia,,2022-03-30,22.56
Asia,,2022-03-31,23.16
Asia,,2022-04-01,23.18
Asia,,2022-04-02,23.2
Asia,,2022-04-03,23.24
Asia,,2022-04-04,23.29
Asia,,2022-04-05,23.59
Asia,,2022-04-06,23.62
Asia,,2022-04-07,23.65
Asia,,2022-04-08,23.7
Asia,,2022-04-09,23.74
Asia,,2022-04-10,23.77
Asia,,2022-04-11,24.11
Asia,,2022-04-12,24.14
Asia,,2022-04-13,24.18
Asia,,2022-04-14,24.21
Asia,,2022-04-15,24.23
Asia,,2022-04-16,24.25
Asia,,2022-04-17,24.34
Asia,,2022-04-18,24.67
Asia,,2022-04-19,24.72
Asia,,2022-04-20,24.75
Asia,,2022-04-21,24.81
Asia,,2022-04-22,24.84
Asia,,2022-04-23,24.9
Asia,,2022-04-24,24.94
Asia,,2022-04-25,24.99
Asia,,2022-04-26,25.03
Asia,,2022-04-27,25.43
Asia,,2022-04-28,25.51
Asia,,2022-04-29,25.54
Asia,,2022-04-30,25.57
Asia,,2022-05-01,25.59
Asia,,2022-05-02,25.6
Asia,,2022-05-03,25.62
Asia,,2022-05-04,25.63
Asia,,2022-05-05,25.78
Asia,,2022-05-06,25.81
Asia,,2022-05-07,25.83
Asia,,2022-05-08,25.85
Asia,,2022-05-09,25.87
Asia,,2022-05-10,25.9
Asia,,2022-05-11,25.93
Asia,,2022-05-12,26.08
Asia,,2022-05-13,26.1
Asia,,2022-05-14,26.13
Asia,,2022-05-15,26.18
Asia,,2022-05-16,26.2
Asia,,2022-05-17,26.22
Asia,,2022-05-18,26.26
Asia,,2022-05-19,26.27
Asia,,2022-05-20,26.32
Asia,,2022-05-21,26.34
Asia,,2022-05-22,26.54
Asia,,2022-05-23,26.55
Asia,,2022-05-24,26.59
Asia,,2022-05-25,26.6
Asia,,2022-05-26,26.62
Australia,AUS,2021-10-07,0
Australia,AUS,2021-10-08,0
Australia,AUS,2021-10-09,0
Australia,AUS,2021-10-10,0
Australia,AUS,2021-10-11,0
Australia,AUS,2021-10-12,0
Australia,AUS,2021-10-13,0.01
Australia,AUS,2021-10-14,0.01
Australia,AUS,2021-10-15,0.01
Australia,AUS,2021-10-16,0.01
Australia,AUS,2021-10-17,0.01
Australia,AUS,2021-10-18,0.01
Australia,AUS,2021-10-19,0.01
Australia,AUS,2021-10-20,0.02
Australia,AUS,2021-10-21,0.02
Australia,AUS,2021-10-22,0.02
Australia,AUS,2021-10-23,0.03
Australia,AUS,2021-10-24,0.03
Australia,AUS,2021-10-25,0.03
Australia,AUS,2021-10-26,0.03
Australia,AUS,2021-10-27,0.04
Australia,AUS,2021-10-28,0.04
Australia,AUS,2021-10-29,0.05
Australia,AUS,2021-10-30,0.07
Australia,AUS,2021-10-31,0.08
Australia,AUS,2021-11-01,0.18
Australia,AUS,2021-11-02,0.28
Australia,AUS,2021-11-03,0.39
Australia,AUS,2021-11-04,0.49
Australia,AUS,2021-11-05,0.58
Australia,AUS,2021-11-06,0.67
Australia,AUS,2021-11-07,0.69
Australia,AUS,2021-11-08,0.74
Australia,AUS,2021-11-09,0.8
Australia,AUS,2021-11-10,0.86
Australia,AUS,2021-11-11,0.92
Australia,AUS,2021-11-12,0.97
Australia,AUS,2021-11-13,1
Australia,AUS,2021-11-14,1.01
Australia,AUS,2021-11-15,1.05
Australia,AUS,2021-11-16,1.1
Australia,AUS,2021-11-17,1.16
Australia,AUS,2021-11-18,1.21
Australia,AUS,2021-11-19,1.26
Australia,AUS,2021-11-20,1.29
Australia,AUS,2021-11-21,1.29
Australia,AUS,2021-11-22,1.34
Australia,AUS,2021-11-23,1.4
Australia,AUS,2021-11-24,1.46
Australia,AUS,2021-11-25,1.51
Australia,AUS,2021-11-26,1.57
Australia,AUS,2021-11-27,1.6
Australia,AUS,2021-11-28,1.61
Australia,AUS,2021-11-29,1.67
Australia,AUS,2021-11-30,1.74
Australia,AUS,2021-12-01,1.82
Australia,AUS,2021-12-02,1.92
Australia,AUS,2021-12-03,2.02
Australia,AUS,2021-12-04,2.06
Australia,AUS,2021-12-05,2.08
Australia,AUS,2021-12-06,2.17
Australia,AUS,2021-12-07,2.26
Australia,AUS,2021-12-08,2.37
Australia,AUS,2021-12-09,2.49
Australia,AUS,2021-12-10,2.6
Australia,AUS,2021-12-11,2.66
Australia,AUS,2021-12-12,2.7
Australia,AUS,2021-12-13,2.99
Australia,AUS,2021-12-14,3.37
Australia,AUS,2021-12-15,3.82
Australia,AUS,2021-12-16,4.33
Australia,AUS,2021-12-17,4.88
Australia,AUS,2021-12-18,5.15
Australia,AUS,2021-12-19,5.31
Australia,AUS,2021-12-20,5.86
Australia,AUS,2021-12-21,6.47
Australia,AUS,2021-12-22,7.12
Australia,AUS,2021-12-23,7.7
Australia,AUS,2021-12-26,8.12
Australia,AUS,2021-12-27,8.21
Australia,AUS,2021-12-28,8.32
Australia,AUS,2021-12-29,8.75
Australia,AUS,2021-12-30,9.23
Australia,AUS,2022-01-02,9.81
Australia,AUS,2022-01-03,9.95
Australia,AUS,2022-01-04,10.63
Australia,AUS,2022-01-05,11.5
Australia,AUS,2022-01-06,12.4
Australia,AUS,2022-01-07,13.28
Australia,AUS,2022-01-08,13.83
Australia,AUS,2022-01-09,14.16
Australia,AUS,2022-01-10,15
Australia,AUS,2022-01-11,15.94
Australia,AUS,2022-01-12,16.92
Australia,AUS,2022-01-13,17.91
Australia,AUS,2022-01-14,18.86
Australia,AUS,2022-01-15,19.38
Australia,AUS,2022-01-16,19.68
Australia,AUS,2022-01-17,20.62
Australia,AUS,2022-01-18,21.53
Australia,AUS,2022-01-19,22.48
Australia,AUS,2022-01-20,23.51
Australia,AUS,2022-01-21,24.49
Australia,AUS,2022-01-22,25.05
Australia,AUS,2022-01-23,25.39
Australia,AUS,2022-01-24,26.34
Australia,AUS,2022-01-25,27.3
Australia,AUS,2022-01-26,27.54
Australia,AUS,2022-01-27,28.44
Australia,AUS,2022-01-28,29.35
Australia,AUS,2022-01-29,29.85
Australia,AUS,2022-01-30,30.11
Australia,AUS,2022-01-31,30.91
Australia,AUS,2022-02-01,31.77
Australia,AUS,2022-02-02,32.65
Australia,AUS,2022-02-03,33.47
Australia,AUS,2022-02-04,34.27
Australia,AUS,2022-02-05,34.67
Australia,AUS,2022-02-06,34.89
Australia,AUS,2022-02-07,35.61
Australia,AUS,2022-02-08,36.34
Australia,AUS,2022-02-09,37.05
Australia,AUS,2022-02-10,37.72
Australia,AUS,2022-02-11,38.4
Australia,AUS,2022-02-12,38.75
Australia,AUS,2022-02-13,38.91
Australia,AUS,2022-02-14,39.47
Australia,AUS,2022-02-15,40.01
Australia,AUS,2022-02-16,40.54
Australia,AUS,2022-02-17,41.04
Australia,AUS,2022-02-18,41.55
Australia,AUS,2022-02-19,41.83
Australia,AUS,2022-02-20,41.96
Australia,AUS,2022-02-21,42.42
Australia,AUS,2022-02-22,42.85
Australia,AUS,2022-02-23,43.26
Australia,AUS,2022-02-24,43.66
Australia,AUS,2022-02-25,44.06
Australia,AUS,2022-02-26,44.27
Australia,AUS,2022-02-27,44.36
Australia,AUS,2022-02-28,44.7
Australia,AUS,2022-03-01,44.99
Australia,AUS,2022-03-02,45.27
Australia,AUS,2022-03-03,45.54
Australia,AUS,2022-03-04,45.83
Australia,AUS,2022-03-05,45.98
Australia,AUS,2022-03-06,46.05
Australia,AUS,2022-03-07,46.25
Australia,AUS,2022-03-08,46.48
Australia,AUS,2022-03-09,46.69
Australia,AUS,2022-03-10,46.91
Australia,AUS,2022-03-11,47.16
Australia,AUS,2022-03-12,47.29
Australia,AUS,2022-03-13,47.35
Australia,AUS,2022-03-14,47.5
Australia,AUS,2022-03-15,47.71
Australia,AUS,2022-03-16,47.9
Australia,AUS,2022-03-17,48.09
Australia,AUS,2022-03-18,48.3
Australia,AUS,2022-03-19,48.41
Australia,AUS,2022-03-20,48.46
Australia,AUS,2022-03-21,48.64
Australia,AUS,2022-03-22,48.82
Australia,AUS,2022-03-23,48.98
Australia,AUS,2022-03-24,49.16
Australia,AUS,2022-03-25,49.34
Australia,AUS,2022-03-26,49.44
Australia,AUS,2022-03-27,49.48
Australia,AUS,2022-03-28,49.64
Australia,AUS,2022-03-29,49.79
Australia,AUS,2022-03-30,49.93
Australia,AUS,2022-03-31,50.07
Australia,AUS,2022-04-01,50.21
Australia,AUS,2022-04-02,50.27
Australia,AUS,2022-04-03,50.3
Australia,AUS,2022-04-04,50.42
Australia,AUS,2022-04-05,50.53
Australia,AUS,2022-04-06,50.64
Australia,AUS,2022-04-07,50.75
Australia,AUS,2022-04-08,50.86
Australia,AUS,2022-04-09,50.91
Australia,AUS,2022-04-10,50.94
Australia,AUS,2022-04-11,51.06
Australia,AUS,2022-04-12,51.16
Australia,AUS,2022-04-13,51.25
Australia,AUS,2022-04-14,51.34
Australia,AUS,2022-04-15,51.35
Australia,AUS,2022-04-16,51.37
Australia,AUS,2022-04-17,51.38
Australia,AUS,2022-04-18,51.39
Australia,AUS,2022-04-19,51.47
Australia,AUS,2022-04-20,51.55
Australia,AUS,2022-04-21,51.63
Australia,AUS,2022-04-22,51.71
Australia,AUS,2022-04-23,51.75
Australia,AUS,2022-04-24,51.76
Australia,AUS,2022-04-25,51.77
Australia,AUS,2022-04-26,51.84
Australia,AUS,2022-04-27,51.9
Australia,AUS,2022-04-28,51.96
Australia,AUS,2022-04-29,52.03
Australia,AUS,2022-04-30,52.05
Australia,AUS,2022-05-01,52.07
Australia,AUS,2022-05-02,52.11
Australia,AUS,2022-05-03,52.16
Australia,AUS,2022-05-04,52.21
Australia,AUS,2022-05-05,52.27
Australia,AUS,2022-05-06,52.32
Australia,AUS,2022-05-07,52.34
Australia,AUS,2022-05-08,52.35
Australia,AUS,2022-05-09,52.4
Australia,AUS,2022-05-10,52.44
Australia,AUS,2022-05-11,52.49
Australia,AUS,2022-05-12,52.54
Australia,AUS,2022-05-13,52.58
Australia,AUS,2022-05-14,52.6
Australia,AUS,2022-05-15,52.61
Australia,AUS,2022-05-16,52.66
Australia,AUS,2022-05-17,52.7
Australia,AUS,2022-05-18,52.74
Australia,AUS,2022-05-19,52.79
Australia,AUS,2022-05-20,52.83
Australia,AUS,2022-05-21,52.85
Australia,AUS,2022-05-22,52.86
Australia,AUS,2022-05-23,52.9
Australia,AUS,2022-05-24,52.94
Australia,AUS,2022-05-25,52.97
Austria,AUT,2021-01-22,0
Austria,AUT,2021-01-29,0
Austria,AUT,2021-02-05,0
Austria,AUT,2021-02-12,0
Austria,AUT,2021-02-19,0
Austria,AUT,2021-02-26,0
Austria,AUT,2021-03-05,0
Austria,AUT,2021-03-12,0
Austria,AUT,2021-03-19,0
Austria,AUT,2021-03-26,0
Austria,AUT,2021-04-02,0
Austria,AUT,2021-04-09,0
Austria,AUT,2021-04-16,0
Austria,AUT,2021-04-23,0
Austria,AUT,2021-04-30,0
Austria,AUT,2021-05-07,0
Austria,AUT,2021-05-14,0
Austria,AUT,2021-05-21,0
Austria,AUT,2021-05-28,0
Austria,AUT,2021-06-04,0
Austria,AUT,2021-06-11,0
Austria,AUT,2021-06-18,0
Austria,AUT,2021-06-25,0
Austria,AUT,2021-07-02,0
Austria,AUT,2021-07-09,0
Austria,AUT,2021-07-16,0.01
Austria,AUT,2021-07-23,0.01
Austria,AUT,2021-07-30,0.01
Austria,AUT,2021-08-06,0.01
Austria,AUT,2021-08-13,0.02
Austria,AUT,2021-08-20,0.02
Austria,AUT,2021-08-27,0.03
Austria,AUT,2021-09-03,0.06
Austria,AUT,2021-09-10,0.12
Austria,AUT,2021-09-17,0.25
Austria,AUT,2021-09-24,0.49
Austria,AUT,2021-10-01,0.85
Austria,AUT,2021-10-08,1.55
Austria,AUT,2021-10-15,2.26
Austria,AUT,2021-10-22,3.16
Austria,AUT,2021-10-29,3.85
Austria,AUT,2021-11-05,5.5
Austria,AUT,2021-11-12,9
Austria,AUT,2021-11-19,14.78
Austria,AUT,2021-11-26,21.84
Austria,AUT,2021-12-03,28.44
Austria,AUT,2021-12-10,34.07
Austria,AUT,2021-12-17,39.66
Austria,AUT,2021-12-24,42.18
Austria,AUT,2021-12-31,43.92
Austria,AUT,2022-01-07,46.14
Austria,AUT,2022-01-14,48.76
Austria,AUT,2022-01-21,50.71
Austria,AUT,2022-01-28,52.34
Austria,AUT,2022-02-04,54.07
Austria,AUT,2022-02-11,54.86
Austria,AUT,2022-02-18,55.27
Austria,AUT,2022-02-25,55.57
Austria,AUT,2022-03-04,55.82
Austria,AUT,2022-03-11,56.03
Austria,AUT,2022-03-18,56.22
Austria,AUT,2022-03-25,56.42
Austria,AUT,2022-04-01,56.61
Austria,AUT,2022-04-08,56.81
Austria,AUT,2022-04-15,56.98
Austria,AUT,2022-04-22,57.17
Austria,AUT,2022-04-29,57.41
Austria,AUT,2022-05-06,57.65
Austria,AUT,2022-05-13,57.89
Austria,AUT,2022-05-20,57.99
Azerbaijan,AZE,2021-11-08,4.75
Azerbaijan,AZE,2021-11-09,4.8
Azerbaijan,AZE,2021-11-11,5.1
Azerbaijan,AZE,2021-11-12,5.33
