,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
177,08/03/2022,0,0,4891639.3125,40824634.34999971,30244576.837499928,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
178,08/04/2022,0,0,4904596.625,40879815.89999971,30275253.474999927,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
179,08/05/2022,0,0,4917553.9375,40934997.449999705,30305930.112499926,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
180,08/06/2022,0,0,4930511.25,40990178.9999997,30336606.749999925,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
181,08/07/2022,0,0,4943468.5625,41045360.5499997,30367283.387499925,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
182,08/08/2022,0,0,4956425.875,41100542.099999696,30397960.024999924,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
183,08/09/2022,0,0,4969383.1875,41155723.64999969,30428636.662499923,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
184,08/10/2022,0,0,4982340.5,41210905.19999969,30459313.299999923,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
185,08/11/2022,0,0,4995297.8125,41266086.74999969,30489989.93749992,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
186,08/12/2022,0,0,5008255.125,41321268.299999684,30520666.57499992,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
187,08/13/2022,0,0,5021212.4375,41376449.84999968,30551343.21249992,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
188,08/14/2022,0,0,5034169.75,41431631.39999968,30582019.84999992,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
189,08/15/2022,0,0,5047127.0625,41486812.949999675,30612696.48749992,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
190,08/16/2022,0,0,5060084.375,41541994.49999967,30643373.124999918,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
191,08/17/2022,0,0,5073041.6875,41597176.04999967,30674049.762499917,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
192,08/18/2022,0,0,5085999.0,41652357.599999666,30704726.399999917,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
193,08/19/2022,0,0,5098956.3125,41707539.14999966,30735403.037499916,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
194,08/20/2022,0,0,5111913.625,41762720.69999966,30766079.674999915,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
195,08/21/2022,0,0,5124870.9375,41817902.24999966,30796756.312499914,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
196,08/22/2022,0,0,5137828.25,41873083.799999654,30827432.949999914,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
197,08/23/2022,0,0,5150785.5625,41928265.34999965,30858109.587499913,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
198,08/24/2022,0,0,5163742.875,41983446.89999965,30888786.224999912,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
199,08/25/2022,0,0,5176700.1875,42038628.449999645,30919462.86249991,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
